date,s_af,r_cfs,i_cfs
1990-09-30,2562,NA,NA
1990-10-01,2533,NA,-12
1990-10-02,2509,NA,-10
1990-10-03,2465,NA,367.39
1990-10-04,1458,NA,-186.04
1990-10-05,1206,NA,180.47
1990-10-06,1766,NA,624.05
1990-10-07,2432,NA,711.11
1990-10-08,3086,NA,733.78
1990-10-09,3691,NA,730.97
1990-10-10,4088,NA,619.9
1990-10-11,4082,NA,402.12
1990-10-12,3675,NA,182.88
1990-10-13,2993,NA,36.27
1990-10-14,2304,NA,17.17
1990-10-15,1668,NA,14.83
1990-10-16,1126,NA,24.51
1990-10-17,655,NA,17.03
1990-10-18,324,NA,39.05
1990-10-19,197,NA,110.25
1990-10-20,112,NA,98.4
1990-10-21,15,NA,-49
1990-10-22,3,NA,-6
1990-10-23,2,NA,-1
1990-10-24,2,NA,0
1990-10-25,2,NA,0
1990-10-26,2,NA,0
1990-10-27,2,NA,0
1990-10-28,2,NA,0
1990-10-29,2,NA,0
1990-10-30,2,NA,0
1990-10-31,2,NA,0
1990-11-01,2,NA,0
1990-11-02,2,NA,0
1990-11-03,2,NA,0
1990-11-04,2,NA,0
1990-11-05,2,NA,0
1990-11-06,2,NA,0
1990-11-07,2,NA,0
1990-11-08,2,NA,0
1990-11-09,2,NA,0
1990-11-10,2,NA,0
1990-11-11,2,NA,0
1990-11-12,0,NA,-1
1990-11-13,1,NA,1
1990-11-14,2,NA,1
1990-11-15,2,NA,0
1990-11-16,1,NA,-1
1990-11-17,2,NA,1
1990-11-18,1,NA,-1
1990-11-19,1,NA,0
1990-11-20,1,NA,0
1990-11-21,1,NA,0
1990-11-22,1,NA,0
1990-11-23,1,NA,0
1990-11-24,1,NA,0
1990-11-25,1,NA,0
1990-11-26,1,NA,0
1990-11-27,1,NA,0
1990-11-28,1,NA,0
1990-11-29,1,NA,0
1990-11-30,1,NA,0
1990-12-01,1,NA,0
1990-12-02,1,NA,0
1990-12-03,1,NA,0
1990-12-04,1,NA,0
1990-12-05,1,NA,0
1990-12-06,1,NA,0
1990-12-07,1,NA,0
1990-12-08,1,NA,0
1990-12-09,1,NA,0
1990-12-10,1,NA,0
1990-12-11,1,NA,0
1990-12-12,1,NA,0
1990-12-13,1,NA,0
1990-12-14,1,NA,0
1990-12-15,1,NA,0
1990-12-16,1,NA,0
1990-12-17,1,NA,0
1990-12-18,1,NA,0
1990-12-19,1,NA,0
1990-12-20,1,NA,0
1990-12-21,1,NA,0
1990-12-22,1,NA,0
1990-12-23,1,NA,0
1990-12-24,1,NA,0
1990-12-25,1,NA,0
1990-12-26,1,NA,0
1990-12-27,1,NA,0
1990-12-28,1,NA,0
1990-12-29,1,NA,0
1990-12-30,1,NA,0
1990-12-31,1,NA,1
1991-01-01,1,NA,0
1991-01-02,1,NA,0
1991-01-03,1,NA,0
1991-01-04,1,NA,0
1991-01-05,1,NA,0
1991-01-06,1,NA,0
1991-01-07,1,NA,0
1991-01-08,1,NA,0
1991-01-09,1,NA,0
1991-01-10,1,NA,0
1991-01-11,1,NA,0
1991-01-12,0,NA,-1
1991-01-13,1,NA,1
1991-01-14,1,NA,0
1991-01-15,1,NA,0
1991-01-16,1,NA,0
1991-01-17,1,NA,0
1991-01-18,1,NA,0
1991-01-19,1,NA,0
1991-01-20,1,NA,0
1991-01-21,1,NA,0
1991-01-22,1,NA,0
1991-01-23,1,NA,0
1991-01-24,1,NA,0
1991-01-25,1,NA,0
1991-01-26,1,NA,0
1991-01-27,1,NA,0
1991-01-28,1,NA,0
1991-01-29,1,NA,0
1991-01-30,1,NA,0
1991-01-31,1,NA,0
1991-02-01,1,NA,0
1991-02-02,1,NA,0
1991-02-03,1,NA,0
1991-02-04,1,NA,0
1991-02-05,1,NA,0
1991-02-06,1,NA,0
1991-02-07,1,NA,0
1991-02-08,1,NA,0
1991-02-09,1,NA,0
1991-02-10,1,NA,0
1991-02-11,1,NA,0
1991-02-12,1,NA,0
1991-02-13,1,NA,0
1991-02-14,1,NA,0
1991-02-15,1,NA,0
1991-02-16,1,NA,0
1991-02-17,1,NA,0
1991-02-18,1,NA,0
1991-02-19,1,NA,0
1991-02-20,1,NA,0
1991-02-21,1,NA,0
1991-02-22,1,NA,0
1991-02-23,1,NA,0
1991-02-24,1,NA,0
1991-02-25,1,NA,0
1991-02-26,1,NA,0
1991-02-27,1,NA,0
1991-02-28,1,NA,0
1991-03-01,1,NA,0
1991-03-02,1,NA,0
1991-03-03,1,NA,0
1991-03-04,1,NA,0
1991-03-05,1,NA,0
1991-03-06,1,NA,0
1991-03-07,1,NA,0
1991-03-08,1,NA,0
1991-03-09,1,NA,0
1991-03-10,1,NA,0
1991-03-11,1,NA,0
1991-03-12,1,NA,0
1991-03-13,1,NA,0
1991-03-14,1,NA,0
1991-03-15,1,NA,0
1991-03-16,1,NA,0
1991-03-17,1,NA,0
1991-03-18,1,NA,0
1991-03-19,1,NA,0
1991-03-20,1,NA,0
1991-03-21,1,NA,0
1991-03-22,1,NA,0
1991-03-23,1,NA,0
1991-03-24,1,NA,0
1991-03-25,1,NA,0
1991-03-26,1,NA,0
1991-03-27,1,NA,0
1991-03-28,1,NA,0
1991-03-29,1,NA,0
1991-03-30,1,NA,0
1991-03-31,1,NA,0
1991-04-01,1,NA,0
1991-04-02,1,NA,0
1991-04-03,1,NA,0
1991-04-04,1,NA,0
1991-04-05,1,NA,0
1991-04-06,1,NA,0
1991-04-07,1,NA,0
1991-04-08,1,NA,0
1991-04-09,1,NA,0
1991-04-10,1,NA,0
1991-04-11,1,NA,0
1991-04-12,1,NA,0
1991-04-13,1,NA,0
1991-04-14,1,NA,0
1991-04-15,1,NA,0
1991-04-16,1,NA,0
1991-04-17,1,NA,0
1991-04-18,1,NA,0
1991-04-19,1,NA,0
1991-04-20,1,NA,0
1991-04-21,1,NA,0
1991-04-22,1,NA,0
1991-04-23,1,NA,0
1991-04-24,1,NA,0
1991-04-25,1,NA,0
1991-04-26,67,NA,146.89
1991-04-27,191,NA,236.29
1991-04-28,1634,NA,1054.39
1991-04-29,1613,NA,315.93
1991-04-30,2323,NA,722.66
1991-05-01,2714,NA,573.36
1991-05-02,3107,NA,592.25
1991-05-03,3478,NA,591.15
1991-05-04,3841,NA,599.83
1991-05-05,4179,NA,600.04
1991-05-06,4392,NA,543.8
1991-05-07,4265,NA,365.79
1991-05-08,3774,NA,168.55
1991-05-09,3044,NA,23.82
1991-05-10,2655,NA,179.82
1991-05-11,1630,NA,-196.47
1991-05-12,1044,NA,-14.55
1991-05-13,489,NA,-52.28
1991-05-14,61,NA,-106.99
1991-05-15,86,NA,144.31
1991-05-16,10,NA,-38
1991-05-17,10,NA,0
1991-05-18,10,NA,0
1991-05-19,10,NA,0
1991-05-20,1,NA,-5
1991-05-21,1,NA,0
1991-05-22,1,NA,0
1991-05-23,2,NA,1
1991-05-24,2,NA,0
1991-05-25,2,NA,0
1991-05-26,731,NA,623.63
1991-05-27,1519,NA,711.22
1991-05-28,2138,NA,664.26
1991-05-29,2685,NA,648.65
1991-05-30,3164,NA,635.7
1991-05-31,3603,NA,629.81
1991-06-01,3998,NA,621.28
1991-06-02,4398,NA,635.12
1991-06-03,4686,NA,592.91
1991-06-04,4579,NA,387.7
1991-06-05,4054,NA,172.92
1991-06-06,3344,NA,60.95
1991-06-07,3328,NA,404.34
1991-06-08,3768,NA,653.72
1991-06-09,4145,NA,634.64
1991-06-10,4358,NA,559.72
1991-06-11,4562,NA,564.18
1991-06-12,4787,NA,569.96
1991-06-13,4931,NA,529
1991-06-14,5089,NA,538.63
1991-06-15,5248,NA,529.13
1991-06-16,5409,NA,530.96
1991-06-17,5546,NA,521.58
1991-06-18,5678,NA,515.31
1991-06-19,5716,NA,464.49
1991-06-20,5697,NA,437.02
1991-06-21,5622,NA,326.7
1991-06-22,5628,NA,262.82
1991-06-23,5691,NA,257.36
1991-06-24,5685,NA,210.49
1991-06-25,5659,NA,175.58
1991-06-26,5704,NA,199.11
1991-06-27,5844,NA,247.37
1991-06-28,5888,NA,213.77
1991-06-29,5978,NA,168.97
1991-06-30,6127,NA,134.92
1991-07-01,6355,NA,174.49
1991-07-02,6414,NA,145.24
1991-07-03,6277,NA,83.41
1991-07-04,6147,NA,29.17
1991-07-05,6121,NA,47.9
1991-07-06,6186,NA,94.1
1991-07-07,6218,NA,74.15
1991-07-08,6173,NA,34.03
1991-07-09,6134,NA,58.57
1991-07-10,6095,NA,64.75
1991-07-11,6127,NA,104.88
1991-07-12,6199,NA,123.17
1991-07-13,6199,NA,108.8
1991-07-14,6186,NA,124.26
1991-07-15,6186,NA,135.41
1991-07-16,6173,NA,139.59
1991-07-17,6140,NA,133.45
1991-07-18,6010,NA,87.52
1991-07-19,5978,NA,132.29
1991-07-20,5978,NA,147.29
1991-07-21,5998,NA,163.43
1991-07-22,6010,NA,152.52
1991-07-23,6049,NA,166.8
1991-07-24,6140,NA,192.45
1991-07-25,6244,NA,195.03
1991-07-26,6303,NA,170.3
1991-07-27,6342,NA,162.58
1991-07-28,6336,NA,139.54
1991-07-29,6296,NA,125.29
1991-07-30,6179,NA,83.51
1991-07-31,6056,NA,80.69
1991-08-01,5927,NA,76.82
1991-08-02,5780,NA,62.81
1991-08-03,5609,NA,51.62
1991-08-04,5409,NA,32.2
1991-08-05,5248,NA,53.02
1991-08-06,5095,NA,56.89
1991-08-07,4901,NA,32.42
1991-08-08,4704,NA,30.89
1991-08-09,4521,NA,35.43
1991-08-10,4288,NA,10.52
1991-08-11,4088,NA,22.83
1991-08-12,3874,NA,10.86
1991-08-13,3697,NA,19.73
1991-08-14,3543,NA,31.31
1991-08-15,3387,NA,35.07
1991-08-16,3211,NA,21.92
1991-08-17,3070,NA,41.51
1991-08-18,2926,NA,39.04
1991-08-19,2819,NA,51.06
1991-08-20,2709,NA,45.72
1991-08-21,2581,NA,39.2
1991-08-22,2451,NA,32.81
1991-08-23,2332,NA,41.5
1991-08-24,2243,NA,52.5
1991-08-25,2160,NA,54.53
1991-08-26,2065,NA,50.4
1991-08-27,1966,NA,44.19
1991-08-28,1861,NA,45.89
1991-08-29,1761,NA,47.63
1991-08-30,1676,NA,55.08
1991-08-31,1597,NA,60.01
1991-09-01,1539,NA,74.11
1991-09-02,1502,NA,77.43
1991-09-03,1490,NA,84.16
1991-09-04,1527,NA,101.84
1991-09-05,1601,NA,112.89
1991-09-06,1719,NA,134.16
1991-09-07,1848,NA,134.28
1991-09-08,1989,NA,142.59
1991-09-09,2092,NA,121.77
1991-09-10,2248,NA,145.52
